date,open_btc,high_btc,low_btc,close_btc,volume_btc,%var_btc,open_sp,high_sp,low_sp,close_sp,volume_sp,%var_sp,close_gd,open_gd,high_gd,low_gd,volume_gd,%var_gd
2011-05-11,5.30573076,5.65111791,4.85397424,5.4745564,52620,3.18,1354.51,1354.51,1336.36,1342.08,3846250000,-0.92,1.5014,1.5159,1.5268,1.4954,19803000,-1.02
2011-05-12,5.47509072,6.3548404,5.12978244,6.2250464,31614,13.7,1339.39,1351.05,1332.03,1348.65,3777210000,0.69,1.5068,1.4992,1.5097,1.4776,20743000,0.36
2011-05-13,6.23240468,8.41061204,6.23240468,6.66115491,64049,6.88,1348.69,1350.47,1333.36,1337.77,3426660000,-0.81,1.4936,1.5065,1.5164,1.482,18488000,-0.88
2011-05-16,8.28965987,8.73815362,6.89754386,8.34817328,44238,0.71,1334.77,1343.33,1327.32,1329.47,3846250000,-0.4,1.4906,1.4946,1.5043,1.486,12710000,-0.2
2011-05-17,8.34664659,8.77603909,6.88394476,8.24801087,35225,-1.18,1326.1,1330.42,1318.51,1328.98,4053970000,0.22,1.48,1.49,1.4975,1.4711,19008000,-0.71
2011-05-18,8.22491524,8.60245675,6.80754376,7.30722378,25438,-11.16,1328.54,1341.82,1326.59,1340.68,3922030000,0.91,1.4958,1.4865,1.4997,1.4846,14502000,1.07
2011-05-19,7.30695279,7.68809312,6.34335017,7.60967137,24512,4.14,1342.4,1346.82,1336.36,1343.6,3626110000,0.09,1.4924,1.4955,1.4996,1.4858,16231000,-0.23
2011-05-20,7.57683609,7.59282446,4.97762742,5.71969421,44373,-24.51,1342.0,1342.0,1330.67,1333.27,4066020000,-0.65,1.5089,1.4935,1.5158,1.4864,19440000,1.11
2011-05-23,6.66399593,7.20775474,5.71997662,7.09136954,35307,6.41,1333.07,1333.07,1312.88,1317.37,3255580000,-1.18,1.5154,1.5128,1.519,1.5037,19125000,0.43
2011-05-24,7.09763158,8.67344819,7.09763158,7.40184431,29287,4.29,1317.7,1323.72,1313.87,1316.28,3846250000,-0.11,1.5233,1.5172,1.529,1.5132,23439000,0.52
2011-05-25,7.40153959,7.7315768,6.43938431,7.72425478,64388,4.36,1316.36,1325.86,1311.8,1320.47,4109670000,0.31,1.5267,1.5262,1.5325,1.5213,19495000,0.22
2011-05-26,7.72422581,8.19226859,6.87650988,8.11026433,28568,5.0,1320.64,1328.51,1314.41,1325.69,3259470000,0.38,1.5228,1.526,1.5311,1.5146,18699000,-0.26
2011-05-27,8.11823384,10.12819013,7.62256523,9.14585407,14399,12.66,1325.69,1334.62,1325.69,1331.1,3124560000,0.41,1.5373,1.5202,1.5395,1.52,13812000,0.95
2011-06-01,8.77558159,10.5004337,8.2802112,9.53346619,43557,8.64,1345.2,1345.2,1313.71,1314.55,4241090000,-2.28,1.5432,1.5366,1.5516,1.5304,15361000,0.42
2011-06-02,9.53299558,10.66739571,8.68242924,10.08919353,40934,5.83,1314.55,1318.03,1305.61,1312.94,3762170000,-0.12,1.5327,1.5422,1.5455,1.5204,15169000,-0.68
2011-06-03,10.09946788,13.61660666,9.7293828,13.00940145,72970,28.81,1312.94,1312.94,1297.9,1300.16,3505030000,-0.97,1.5424,1.535,1.5484,1.5249,15326000,0.63
2011-06-06,17.50673502,19.0760579,15.89996109,18.81220706,55255,7.46,1300.26,1300.26,1284.72,1286.17,3555980000,-1.08,1.5472,1.5445,1.555,1.5416,10019000,0.31
2011-06-07,18.93026088,26.45809461,18.93026088,21.07071553,53771,11.31,1286.31,1296.22,1284.74,1284.94,3846250000,-0.11,1.544,1.545,1.5514,1.537,11397000,-0.21
2011-06-08,21.13505534,32.77209146,21.13505534,25.35687449,104838,19.98,1284.63,1287.04,1277.42,1279.56,3970810000,-0.39,1.5387,1.545,1.5474,1.5318,11169000,-0.34
2011-06-09,25.36202221,33.88105191,24.97432051,30.06308766,62946,18.54,1279.63,1294.54,1279.63,1289.0,3332510000,0.73,1.5427,1.5383,1.5508,1.534,10843000,0.26
2011-06-10,30.05878445,31.32667837,26.26840914,26.303378,92192,-12.49,1288.6,1288.6,1268.28,1270.98,3846250000,-1.37,1.5292,1.5451,1.5465,1.5267,12948000,-0.88
2011-06-13,26.47853496,26.47853496,17.45587474,20.94687756,73441,-20.89,1271.31,1277.04,1265.64,1271.83,4132520000,0.04,1.5156,1.5307,1.5339,1.5114,11701000,-0.89
2011-06-14,20.96406209,23.05884922,19.09647078,22.91323448,36071,9.3,1272.22,1292.5,1272.22,1287.87,3500280000,1.23,1.5244,1.5165,1.5276,1.5128,11538000,0.58
2011-06-15,22.93408304,26.97085267,20.52047965,20.68757973,27727,-9.8,1287.87,1287.87,1261.9,1265.42,4070500000,-1.74,1.5262,1.5251,1.5357,1.5145,15288000,0.12
2011-06-16,20.64287698,20.94128421,16.1578782,19.71758526,49383,-4.48,1265.53,1274.11,1258.07,1267.64,3846250000,0.17,1.5299,1.531,1.534,1.522,11336000,0.24
2011-06-17,19.71683446,21.02996874,16.74631159,16.85788434,108809,-14.5,1268.58,1279.82,1267.4,1271.5,4916460000,0.23,1.5391,1.5291,1.543,1.5232,11974000,0.6
2011-06-20,17.56385393,19.22920397,15.13023286,18.2203525,0,3.74,1271.5,1280.42,1267.56,1278.36,3464660000,0.54,1.542,1.5413,1.5482,1.5336,9517000,0.19
2011-06-21,18.21207322,18.74733905,15.14017916,17.0877083,0,-6.17,1278.4,1297.62,1278.4,1295.52,4056150000,1.34,1.5464,1.5411,1.549,1.5393,9554000,0.29
2011-06-22,17.06723291,17.880056,14.18691921,15.58152464,0,-8.71,1295.48,1298.61,1286.79,1287.14,3718420000,-0.64,1.5534,1.5479,1.5593,1.542,14056000,0.45
2011-06-23,15.58653731,17.17476754,13.81104083,15.48147044,0,-0.67,1286.6,1286.6,1262.87,1283.5,4983450000,-0.24,1.5205,1.5485,1.5496,1.5115,23842000,-2.12
2011-06-24,15.48343808,18.00223272,14.72008119,17.06368734,0,10.21,1283.04,1283.93,1267.24,1268.45,3665340000,-1.14,1.5009,1.5227,1.5265,1.4985,18217000,-1.29
2011-06-27,17.1871092,18.58332466,14.56050115,17.47027324,31437,1.65,1268.44,1284.91,1267.53,1280.1,3479070000,0.92,1.4964,1.5009,1.5061,1.4908,12894000,-0.3
2011-06-28,17.51040672,21.07466315,16.67903545,17.07432006,24341,-2.49,1280.21,1296.8,1280.21,1296.67,3681500000,1.29,1.5002,1.4968,1.507,1.4955,10139000,0.25
2011-06-29,17.16522231,21.11652488,16.46184432,16.89709776,21031,-1.56,1296.85,1309.21,1296.85,1307.41,4347540000,0.81,1.5104,1.5025,1.5138,1.5008,10148000,0.68
2011-06-30,16.89713299,20.19034177,15.97731432,16.15537676,35052,-4.39,1307.64,1321.97,1307.64,1320.64,4200500000,0.99,1.5028,1.5123,1.5148,1.4991,13420000,-0.5
2011-07-01,16.13980162,17.46573572,13.75834803,17.18036266,33253,6.45,1320.64,1341.01,1318.18,1339.67,3796930000,1.44,1.4826,1.5015,1.503,1.4783,14535000,-1.34
2011-07-06,14.25931844,19.06413297,14.18945115,15.25179401,111829,6.96,1337.56,1340.94,1330.92,1339.22,3564190000,0.12,1.5292,1.5162,1.5345,1.5103,14265000,1.09
2011-07-07,15.23191168,16.21448095,13.05668595,14.7808588,54345,-2.96,1339.62,1356.48,1339.62,1353.22,4069530000,1.02,1.5306,1.5297,1.5349,1.5222,11762000,0.09
2011-07-08,14.81267971,19.68521588,14.56537681,15.43179937,34899,4.18,1352.39,1352.39,1333.71,1343.8,3594360000,-0.64,1.5416,1.5325,1.546,1.525,15973000,0.72
2011-07-11,15.153064,16.26330885,13.14758114,14.85866534,49268,-1.94,1343.31,1343.31,1316.42,1319.49,3879130000,-1.77,1.5492,1.545,1.5576,1.5421,14708000,0.49
2011-07-12,14.84693882,15.15994882,11.77734555,14.13263521,26322,-4.81,1319.61,1327.17,1313.33,1313.64,4227890000,-0.45,1.5623,1.5548,1.5743,1.5411,17661000,0.85
2011-07-13,14.1312381,15.1448196,12.77726348,14.12273495,10373,-0.06,1314.45,1331.48,1314.45,1317.72,4060080000,0.25,1.5855,1.568,1.5889,1.5646,21028000,1.48
2011-07-14,14.12281612,15.20387656,12.81724558,14.08932564,17638,-0.24,1317.74,1326.88,1306.51,1308.87,4358570000,-0.67,1.5893,1.5842,1.5949,1.5794,18998000,0.24
2011-07-15,14.08834829,14.816319,12.76055448,14.02906501,24806,-0.42,1308.87,1317.7,1307.52,1316.14,4242760000,0.56,1.5901,1.5876,1.5945,1.576,12338000,0.05
2011-07-18,13.92923436,14.09670613,10.87315467,13.62928646,75958,-2.15,1315.94,1315.94,1295.92,1305.44,4118160000,-0.8,1.6024,1.5943,1.6079,1.5914,13969000,0.77
2011-07-19,13.62549498,14.22734878,11.65505646,13.85740708,67875,1.7,1307.07,1328.14,1307.07,1326.73,4304600000,1.5,1.6011,1.6061,1.6107,1.5827,19407000,-0.08
2011-07-20,13.8630762,15.80302148,12.32644368,13.78113826,23156,-0.59,1328.66,1330.43,1323.65,1325.84,3767420000,-0.21,1.5969,1.5877,1.6026,1.5811,15392000,-0.26
2011-07-21,13.76286198,14.16676124,11.54668407,13.85541898,24954,0.67,1325.65,1347.0,1325.65,1343.8,4837430000,1.37,1.587,1.6019,1.605,1.5849,18918000,-0.62
2011-07-22,13.8488476,14.59559912,11.91691242,13.8905705,15204,0.3,1343.8,1346.1,1336.95,1345.02,3522830000,0.09,1.6015,1.5897,1.6077,1.5832,15842000,0.91
2011-07-25,13.92678203,15.08089096,11.86000829,14.08881383,31638,1.16,1344.32,1344.32,1331.09,1337.43,3536890000,-0.51,1.6122,1.6079,1.6243,1.6038,20906000,0.67
2011-07-26,14.10890707,16.68868012,13.86600691,14.48049265,16850,2.63,1337.39,1338.51,1329.59,1331.94,4007050000,-0.41,1.6168,1.6148,1.6208,1.6078,21147000,0.29
2011-07-27,14.49818448,17.50098926,13.64790906,14.00265318,11476,-3.42,1331.91,1331.91,1303.49,1304.89,3479040000,-2.03,1.6151,1.6198,1.6288,1.6089,23222000,-0.11
2011-07-28,13.95170335,15.25816866,11.24414815,13.49253603,32676,-3.29,1304.84,1316.32,1299.16,1300.67,4951800000,-0.32,1.6162,1.6162,1.6228,1.605,16400000,0.07
2011-07-29,13.50026079,16.97185705,13.06220674,13.80073957,7260,2.23,1300.12,1304.16,1282.86,1292.28,5061190000,-0.6,1.6312,1.6195,1.6375,1.613,15305000,0.93
2011-08-01,13.43167487,14.07187621,11.66815549,13.34190763,21740,-0.67,1292.59,1307.38,1274.73,1286.94,4967390000,-0.44,1.6217,1.6222,1.6345,1.6082,15624000,-0.58
2011-08-02,13.31494136,13.63702926,10.52954463,12.83400044,57159,-3.61,1286.56,1286.56,1254.03,1254.05,5206290000,-2.53,1.6445,1.6226,1.6645,1.6188,17357000,1.41
2011-08-03,12.83220976,14.06305971,11.65224076,12.17669533,90371,-5.11,1254.25,1261.2,1234.56,1260.34,6446940000,0.49,1.6663,1.6625,1.6759,1.6544,20444000,1.33
2011-08-04,12.17711547,13.88530708,11.45144112,12.3242663,50257,1.21,1260.23,1260.23,1199.54,1200.07,4266530000,-4.77,1.659,1.6629,1.6849,1.6422,31025000,-0.44
2011-08-05,12.32563945,13.81675815,10.88381495,11.05351904,30879,-10.32,1200.28,1218.11,1168.09,1199.38,5454590000,-0.07,1.6518,1.6497,1.673,1.6442,21836000,-0.43
2011-08-08,8.78619657,10.13019059,8.0876505,8.46730255,33934,-3.63,1198.48,1198.48,1119.28,1119.46,2615150000,-6.59,1.7132,1.6817,1.7234,1.6817,27827000,3.72
2011-08-09,8.49011886,10.29523939,8.13092912,9.77648703,115129,15.15,1120.23,1172.88,1101.54,1172.53,2366660000,4.67,1.743,1.7199,1.7825,1.7177,39859000,1.74
2011-08-10,9.77741153,11.49477771,9.38343557,10.11750593,24257,3.48,1171.77,1171.77,1118.01,1120.76,5018070000,-4.35,1.7843,1.7474,1.801,1.7402,29697000,2.37
2011-08-11,10.12057185,12.87316926,9.55670191,10.30123189,58254,1.79,1121.3,1186.29,1121.3,1172.64,3685050000,4.58,1.7515,1.798,1.8176,1.7345,34710000,-1.84
2011-08-12,10.30246403,12.05480481,9.5657439,9.82886856,41540,-4.6,1172.87,1189.04,1170.74,1178.81,5640380000,0.51,1.7426,1.7675,1.7709,1.7258,21058000,-0.51
2011-08-15,10.34628916,11.24611122,9.30825078,11.18292394,38216,8.09,1178.86,1204.49,1178.86,1204.49,4272850000,2.17,1.758,1.7471,1.7693,1.7308,12771000,0.88
2011-08-16,11.18246422,12.51622013,10.11369091,11.53228202,15301,3.13,1204.22,1204.22,1180.53,1192.76,5071600000,-0.95,1.785,1.7685,1.79,1.7636,16806000,1.54
2011-08-17,11.53320233,13.46124006,10.88840479,11.26718219,22864,-2.31,1192.89,1208.47,1184.36,1193.89,4388340000,0.08,1.7938,1.7885,1.7976,1.7816,13724000,0.49
2011-08-18,11.27299114,12.94679336,10.72852772,11.32894727,8227,0.5,1189.62,1189.62,1131.03,1140.65,3234810000,-4.12,1.822,1.7922,1.832,1.7868,22399000,1.57
2011-08-19,11.33857341,14.61186001,11.28046182,11.69671394,33743,3.16,1140.47,1154.54,1122.05,1123.53,5167560000,-1.49,1.8522,1.8271,1.8814,1.8245,28131000,1.66
2011-08-22,11.4239971,12.43481415,10.41121521,11.23873487,37031,-1.62,1123.55,1145.49,1121.09,1123.82,5436260000,0.02,1.8919,1.8629,1.904,1.858,25391000,2.14
2011-08-23,11.23728678,11.84848843,9.97048823,11.48200128,12850,2.18,1124.36,1162.35,1124.36,1162.35,5013170000,3.38,1.8613,1.9002,1.9179,1.826,36670000,-1.62
2011-08-24,11.47431705,11.88592871,9.42947535,11.30579771,7820,-1.47,1162.16,1178.56,1156.3,1177.6,5315310000,1.33,1.7573,1.8315,1.8568,1.7516,44083000,-5.59
2011-08-25,11.32941003,13.45503353,10.72308364,11.24036219,55342,-0.79,1176.69,1190.68,1155.47,1159.27,5748420000,-1.48,1.7632,1.753,1.7775,1.7054,38469000,0.34
2011-08-26,11.20406092,11.32489745,8.47050135,8.9292554,82923,-20.3,1158.85,1181.23,1135.91,1176.8,5035320000,1.55,1.7973,1.7764,1.8325,1.7595,26524000,1.93
2011-08-29,9.15261711,10.20554332,8.16035419,9.39897004,21633,2.69,1177.91,1210.28,1177.91,1210.08,4228070000,2.73,1.7916,1.84,1.8415,1.7781,18602000,-0.32
2011-08-30,9.45018704,11.71005585,8.89804383,9.37807863,11766,-0.76,1209.76,1220.1,1195.77,1212.92,4572570000,0.26,1.8298,1.7913,1.8451,1.7862,18459000,2.13
2011-08-31,9.37596679,9.67251714,7.93015259,9.04683085,19632,-3.51,1213.0,1230.71,1209.35,1218.89,5267840000,0.49,1.8317,1.8376,1.8427,1.8136,16562000,0.1
2011-09-01,9.04501088,9.46705537,7.54184555,8.43278006,11932,-6.77,1219.12,1229.29,1203.85,1204.42,4780410000,-1.21,1.8291,1.8262,1.8336,1.8155,13808000,-0.14
2011-09-02,8.43265459,9.51989208,7.79513625,8.50129404,16801,0.81,1203.9,1203.9,1170.56,1173.97,4401740000,-2.49,1.8769,1.8279,1.8874,1.8269,18028000,2.61
2011-09-07,8.20339209,9.17845725,7.4021925,7.55445712,49712,-7.91,1165.85,1198.62,1165.85,1198.62,4441040000,2.81,1.8176,1.876,1.8832,1.7938,31626000,-2.97
2011-09-08,7.54509838,7.54509838,5.92910784,6.71257114,31929,-11.03,1197.98,1204.4,1183.34,1185.9,4465170000,-1.01,1.8575,1.8195,1.8733,1.8162,21850000,2.2
2011-09-09,6.71018373,7.21149456,5.85973903,7.15507079,216864,6.63,1185.37,1185.37,1148.37,1154.23,4586370000,-2.63,1.8595,1.8719,1.8891,1.8255,27400000,0.11
2011-09-12,6.27853708,7.32101008,5.62559637,6.6367602,63914,5.71,1153.5,1162.52,1136.07,1162.27,5168550000,0.76,1.8133,1.8622,1.8652,1.804,22677000,-2.48
2011-09-13,6.62584687,6.79666733,5.7092275,5.95764036,23708,-10.08,1162.59,1176.41,1157.44,1172.87,4681370000,0.88,1.8301,1.8168,1.8475,1.7948,18609000,0.93
2011-09-14,5.95676473,6.53600101,5.51194295,5.93217288,43583,-0.41,1173.32,1202.38,1162.73,1188.68,4986740000,1.31,1.8265,1.8373,1.8482,1.8115,17265000,-0.2
2011-09-15,5.9266074,6.23689094,4.88713191,5.18611758,85936,-12.49,1189.44,1209.11,1189.44,1209.11,4479730000,1.65,1.7814,1.824,1.8297,1.775,23774000,-2.47
2011-09-16,5.1834211,5.1834211,4.03957428,4.84357699,31671,-6.56,1209.21,1220.06,1204.46,1216.01,5248890000,0.56,1.8147,1.7905,1.825,1.7654,19016000,1.87
2011-09-19,5.09011039,5.44032061,4.39217915,5.29058503,49817,3.94,1214.99,1214.99,1188.36,1204.09,4254190000,-0.9,1.7789,1.82,1.8329,1.771,18906000,-1.97
2011-09-20,5.28873551,6.30696423,4.85477518,6.09605373,116850,15.26,1204.5,1220.39,1201.29,1202.09,4315610000,-0.2,1.8091,1.7809,1.8143,1.772,17485000,1.7
2011-09-21,6.09621461,6.61152927,5.31981268,5.91394752,68165,-2.99,1203.63,1206.3,1166.21,1166.76,4728550000,-3.06,1.8081,1.806,1.8194,1.781,19087000,-0.06
2011-09-22,5.91505739,6.74951097,5.60606959,5.72388707,31750,-3.23,1164.55,1164.55,1114.22,1129.56,6703140000,-3.0,1.7417,1.7823,1.789,1.7232,27804000,-3.67
2011-09-23,5.72546009,6.70315435,5.56669789,5.69047118,55804,-0.61,1128.82,1141.72,1121.36,1136.43,5639930000,0.67,1.6398,1.739,1.7579,1.6317,35950000,-5.85
2011-09-26,5.41350616,5.6649027,4.64904878,5.14417399,56331,-4.98,1136.91,1164.19,1131.07,1162.95,4762830000,2.29,1.5948,1.66,1.6663,1.535,37346000,-2.74
2011-09-27,5.14351989,5.48017733,4.71869679,5.15909761,24704,0.3,1163.32,1195.86,1163.32,1175.38,5548130000,1.04,1.6525,1.6292,1.6792,1.6168,22889000,3.62
2011-09-28,5.15892782,5.48815166,4.65601157,5.079457,30603,-1.54,1175.39,1184.71,1150.4,1151.06,4787920000,-2.07,1.6181,1.6531,1.672,1.6005,21835000,-2.08
2011-09-29,5.07826107,5.31442731,4.35150544,4.90030138,14093,-3.5,1151.74,1175.87,1139.93,1160.4,5285740000,0.75,1.6173,1.6093,1.6379,1.585,19352000,-0.05
2011-09-30,4.90148141,6.03312999,4.70933436,5.09168621,41370,3.88,1159.93,1159.93,1131.34,1131.42,4416790000,-2.46,1.6223,1.6183,1.6425,1.6078,15288000,0.31
2011-10-03,5.18367179,6.11194378,4.92775768,5.06386431,17249,-2.31,1131.21,1138.99,1098.92,1099.23,5670340000,-2.83,1.6577,1.6251,1.667,1.62,14140000,2.18
2011-10-04,5.0634274,5.5866705,4.72855712,5.05797023,15790,-0.11,1097.42,1125.12,1074.77,1123.95,3714670000,2.42,1.616,1.6625,1.6815,1.5976,20094000,-2.52
2011-10-05,5.05790421,5.21200255,4.126449,4.94720792,17584,-2.19,1124.03,1146.07,1115.68,1144.03,2510620000,1.78,1.6416,1.6268,1.6489,1.5966,15470000,1.58
2011-10-06,4.94343992,5.43767407,4.32139659,4.7754939,54906,-3.4,1144.11,1165.55,1134.95,1164.97,5098330000,1.82,1.6532,1.6435,1.657,1.6332,12428000,0.71
2011-10-07,4.77461522,4.89386973,3.62393404,4.34735352,97786,-8.95,1165.03,1171.4,1150.26,1155.46,5580380000,-0.82,1.6358,1.6534,1.668,1.6276,12950000,-1.05
2011-10-10,4.52749068,4.67551511,3.56048055,4.16378716,16869,-8.03,1158.15,1194.91,1158.15,1194.89,4446800000,3.17,1.6708,1.6405,1.6797,1.6399,9209000,2.14
2011-10-11,4.16531928,4.75545583,3.91162146,4.1896409,41048,0.58,1194.6,1199.24,1187.3,1195.54,4424500000,0.08,1.661,1.6783,1.6867,1.6554,11006000,-0.59
2011-10-12,4.19045557,4.83382138,3.86087408,4.15828811,69082,-0.77,1196.19,1220.25,1196.19,1207.25,5355360000,0.92,1.6826,1.6647,1.6939,1.662,11277000,1.3
2011-10-13,4.15188813,4.19794142,3.22792713,4.05906018,19665,-2.24,1206.96,1207.46,1190.58,1203.66,4436270000,-0.27,1.6685,1.6773,1.6861,1.6543,11559000,-0.84
2011-10-14,4.05829383,4.44986395,3.43250146,4.14848155,20047,2.22,1205.65,1224.61,1205.65,1224.58,4116690000,1.57,1.683,1.669,1.6855,1.6625,9560000,0.87
2011-10-17,3.59044162,3.62705176,2.33350946,2.7822893,208052,-22.51,1224.47,1224.47,1198.55,1200.86,4300700000,-1.93,1.6766,1.6838,1.6968,1.6654,11450000,-0.38
2011-10-18,2.78230124,3.44085348,2.64817198,3.43467949,87998,23.45,1200.75,1233.1,1191.48,1225.38,4840170000,2.05,1.6528,1.6725,1.6782,1.6282,19566000,-1.42
2011-10-19,3.42669227,3.45282027,2.17661336,2.39487145,101793,-30.11,1223.46,1229.64,1206.31,1209.88,4846390000,-1.11,1.647,1.6564,1.6669,1.6411,11815000,-0.35
2011-10-20,2.39854317,2.98913862,2.22990969,2.36168035,48780,-1.54,1209.92,1219.53,1197.34,1215.39,4870290000,0.45,1.6129,1.6453,1.6465,1.6047,18836000,-2.07
2011-10-21,2.36199244,2.9093799,2.28308684,2.55444806,73119,8.15,1215.39,1239.03,1215.39,1238.25,4980770000,1.88,1.6361,1.6209,1.6498,1.6128,12705000,1.44
2011-10-24,3.17626731,3.54592626,2.82856112,3.26611291,92121,2.83,1238.72,1256.55,1238.72,1254.19,4309380000,1.25,1.6523,1.643,1.6633,1.6366,11014000,0.99
2011-10-25,3.26596142,3.46202056,2.79869435,3.08877469,101328,-5.43,1254.19,1254.19,1226.79,1229.05,4473970000,-2.0,1.7004,1.6541,1.7107,1.6446,19564000,2.91
2011-10-26,3.07883941,3.07883941,2.35629792,2.87588026,29314,-6.59,1229.17,1246.28,1221.06,1242.0,4873530000,1.04,1.7235,1.7071,1.728,1.6965,15151000,1.36
2011-10-27,2.86331653,3.14423419,2.46126803,3.01783291,58679,5.4,1243.97,1292.66,1243.97,1284.59,6367610000,3.27,1.7477,1.7269,1.7513,1.7072,15635000,1.4
2011-10-28,3.02217686,3.93715008,2.96386038,3.15168248,52427,4.29,1284.39,1287.08,1277.01,1285.09,4536690000,0.05,1.7472,1.7462,1.754,1.733,10744000,-0.03
2011-10-31,3.62200013,3.62200013,2.77628612,3.32336511,31082,-8.25,1284.96,1284.96,1253.16,1253.3,4310210000,-2.46,1.7252,1.7431,1.7465,1.7055,12224000,-1.26
2011-11-01,3.32319125,3.67796925,2.97375503,3.24627475,37989,-2.31,1251.0,1251.0,1215.42,1218.28,5645540000,-2.62,1.7118,1.7157,1.7256,1.6812,17429000,-0.78
2011-11-02,3.24654894,3.67444143,3.06923873,3.36237313,32281,3.57,1219.62,1242.48,1219.62,1237.9,4110530000,1.5,1.7296,1.7215,1.7456,1.7155,14807000,1.04
2011-11-03,3.36236864,3.59932805,3.11248147,3.32671917,24463,-1.06,1238.25,1263.21,1234.81,1261.15,4849140000,1.85,1.7651,1.7389,1.7695,1.724,16255000,2.05
2011-11-04,3.32968561,3.63416032,3.02062202,3.15134985,39369,-5.36,1260.82,1260.82,1238.92,1253.23,3830650000,-0.6,1.7561,1.7665,1.7665,1.7498,8847000,-0.51
2011-11-07,2.97102251,3.05035042,2.51497179,3.01703135,24126,1.55,1253.21,1261.7,1240.75,1261.12,3429740000,0.63,1.7911,1.7561,1.7999,1.754,15046000,1.99
2011-11-08,3.01646983,3.15396191,2.53867734,3.04638343,60449,0.99,1261.12,1277.55,1254.99,1275.92,3908490000,1.17,1.7992,1.7958,1.8044,1.7783,13369000,0.45
2011-11-09,3.04605956,3.23780047,2.65117544,3.03060088,52496,-0.51,1275.18,1275.18,1226.64,1229.1,4659740000,-3.61,1.7916,1.7874,1.8011,1.7651,16180000,-0.42
2011-11-10,3.03333682,3.55558701,2.84918452,2.87862589,33846,-5.1,1229.59,1246.22,1227.7,1239.7,4002760000,0.82,1.7596,1.771,1.7769,1.7366,17253000,-1.79
2011-11-11,2.87866192,3.81759454,2.76447067,3.05443109,44698,6.11,1240.12,1266.98,1240.12,1263.85,3370180000,1.91,1.7881,1.7596,1.7911,1.745,10688000,1.62
2011-11-14,3.08118786,3.19202616,2.10189666,2.51945701,382085,-18.23,1263.85,1263.85,1246.68,1251.78,3219680000,-0.96,1.7784,1.7894,1.7976,1.7742,8759000,-0.54
2011-11-15,2.51920483,2.9881751,2.34615098,2.76766079,76466,9.86,1251.7,1264.25,1244.34,1257.81,3599300000,0.49,1.7822,1.782,1.7878,1.7609,13268000,0.21
2011-11-16,2.76189701,2.8329696,2.15187827,2.66090459,44045,-3.66,1257.81,1259.61,1235.67,1236.91,4085010000,-1.66,1.7743,1.7823,1.7848,1.7539,17266000,-0.44
2011-11-17,2.6597066,2.77181739,2.12313412,2.25260579,117347,-15.31,1236.56,1237.73,1209.43,1216.13,4596450000,-1.65,1.7202,1.7647,1.768,1.711,22994000,-3.05
2011-11-18,2.25443307,2.56828972,1.94793786,2.05104336,98159,-9.02,1216.19,1223.51,1211.36,1215.65,3827610000,-0.04,1.7251,1.7215,1.7385,1.7114,14793000,0.28
2011-11-21,2.30681443,2.51516708,2.00816114,2.35750639,41536,2.2,1215.62,1215.62,1183.16,1192.98,4050070000,-1.86,1.6786,1.7251,1.7274,1.6671,20940000,-2.7
2011-11-22,2.35439103,2.6729352,1.91631609,2.32116321,34221,-1.41,1192.98,1196.81,1181.65,1188.04,3911710000,-0.41,1.7024,1.6785,1.7064,1.6675,18285000,1.42
2011-11-23,2.32638949,2.79286675,1.98394826,2.34512102,39959,0.81,1187.48,1187.48,1161.79,1161.79,3798940000,-2.16,1.6959,1.6999,1.7108,1.6771,17333000,-0.38
2011-11-28,2.48932774,2.83783095,2.25456918,2.52360811,41446,1.38,1158.67,1197.35,1158.67,1192.55,3920750000,2.92,1.7108,1.6854,1.7224,1.684,17553000,1.49
2011-11-29,2.52508923,2.90411643,2.39062801,2.6825838,181458,6.24,1192.56,1203.67,1191.8,1195.19,3992650000,0.22,1.7189,1.7153,1.7241,1.7072,15826000,0.47
2011-11-30,2.68364782,3.4687323,2.54979875,2.97224178,120353,10.75,1196.72,1247.11,1196.72,1246.96,5801910000,4.2,1.7503,1.7227,1.7547,1.7043,18724000,1.83
2011-12-01,2.96967734,3.15346315,2.6344588,3.05414659,63575,2.84,1246.91,1251.09,1239.73,1244.58,3818680000,-0.19,1.7398,1.7525,1.758,1.7372,11356000,-0.6
2011-12-02,3.05267965,3.52000303,2.69061655,3.12777781,57571,2.46,1246.03,1260.08,1243.35,1244.28,4144310000,-0.14,1.7513,1.7485,1.7671,1.7417,10701000,0.66
2011-12-05,2.90434878,3.09737497,2.62422296,2.94838054,30862,1.52,1244.33,1266.73,1244.33,1257.08,4148060000,1.02,1.7345,1.751,1.7588,1.7211,11752000,-0.96
2011-12-06,2.94745311,3.3199436,2.59885269,2.9637005,55635,0.55,1257.19,1266.03,1253.03,1258.47,3734230000,0.1,1.7318,1.7272,1.7369,1.7057,13343000,-0.16
2011-12-07,2.96458832,3.3031788,2.75026141,3.00217694,57964,1.27,1258.14,1267.06,1244.8,1261.01,4160540000,0.23,1.7448,1.733,1.747,1.7236,10573000,0.75
2011-12-08,3.00321591,3.77960412,2.89555414,3.07662193,39793,2.44,1260.87,1260.87,1231.47,1234.35,4298370000,-2.1,1.7134,1.7468,1.7605,1.7078,17337000,-1.8
2011-12-09,3.07503158,3.20518932,2.57237102,3.08654431,34459,0.37,1234.48,1258.25,1234.48,1255.19,3830610000,1.68,1.7168,1.7089,1.7279,1.7049,10558000,0.2
